Mon, 03 May 2021 11:03:05 GMT | INFO | |Connected|server.js|server|ServerConnection|3025 | |
Mon, 03 May 2021 11:04:56 GMT | DEBUG |d561e916-ed8b-4f13-bf17-372fe4acca4b |POST|enrollmentUIInfo.js|postProductInfo|Success|{"statusCode":201,"successMessage":"Successfully New Enrollment is created with insertid- 15"} | |
Mon, 03 May 2021 11:04:56 GMT | INFO |d561e916-ed8b-4f13-bf17-372fe4acca4b |POST|enrollmentUIInfo.js|postProductInfo|Exits| | |
Mon, 03 May 2021 11:05:03 GMT | INFO |cd51f1e0-9a28-47b0-a0db-e47328f24f48 |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"db59b728-a71e-4598-8b17-b4bebbbe9055","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:05:03 GMT | DEBUG |cd51f1e0-9a28-47b0-a0db-e47328f24f48 |GET|enrollmentUIInfo.js|getProductInfo|Success|[{"id":1,"product_name":"Mug","description":"Coffee Mug","cost":100,"date_manu":"2021-04-30T18:30:00.000Z"},{"id":2,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":3,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":4,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":5,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":6,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":7,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":8,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":9,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":10,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":14,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":15,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 11:05:03 GMT | INFO |cd51f1e0-9a28-47b0-a0db-e47328f24f48 |GET|enrollmentUIInfo.js|getProductInfo|Exits| | |
Mon, 03 May 2021 11:05:21 GMT | INFO |c02ba702-8abc-443e-8ec4-40c2f8795c70 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"a0946877-df80-47c0-ac26-a661d48dff2a","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:05:21 GMT | DEBUG |c02ba702-8abc-443e-8ec4-40c2f8795c70 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted oldest record"} | |
Mon, 03 May 2021 11:05:21 GMT | INFO |c02ba702-8abc-443e-8ec4-40c2f8795c70 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:05:51 GMT | INFO |d4957542-4201-4cfa-a859-b8a5b51919c1 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"022b68b9-ac61-45c5-8700-5a08d8467355","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:05:52 GMT | DEBUG |d4957542-4201-4cfa-a859-b8a5b51919c1 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:05:52 GMT | INFO |d4957542-4201-4cfa-a859-b8a5b51919c1 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:05:56 GMT | INFO |bf244cb2-9c62-46c2-b8df-f128ad4b7712 |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"235835c6-07d0-48c0-90ef-559240be7f02","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:05:56 GMT | DEBUG |bf244cb2-9c62-46c2-b8df-f128ad4b7712 |GET|enrollmentUIInfo.js|getProductInfo|Success|[{"id":1,"product_name":"Mug","description":"Coffee Mug","cost":100,"date_manu":"2021-04-30T18:30:00.000Z"},{"id":2,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":3,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":4,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":5,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":6,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":7,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":8,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":9,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":10,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 11:05:56 GMT | INFO |bf244cb2-9c62-46c2-b8df-f128ad4b7712 |GET|enrollmentUIInfo.js|getProductInfo|Exits| | |
Mon, 03 May 2021 11:06:05 GMT | INFO |723632a1-af34-4764-a1f7-e774dcf76b96 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"8ecc9e61-b961-446e-ada5-89e0fff2a933","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:06:05 GMT | DEBUG |723632a1-af34-4764-a1f7-e774dcf76b96 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:06:05 GMT | INFO |723632a1-af34-4764-a1f7-e774dcf76b96 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:06:09 GMT | INFO |d1f524e5-15c5-4233-99c5-3d1a031ab786 |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"cea58325-6f4d-45c2-b0bb-efbe63267cdf","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:06:09 GMT | DEBUG |d1f524e5-15c5-4233-99c5-3d1a031ab786 |GET|enrollmentUIInfo.js|getProductInfo|Success|[{"id":1,"product_name":"Mug","description":"Coffee Mug","cost":100,"date_manu":"2021-04-30T18:30:00.000Z"},{"id":2,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":3,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":4,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":5,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":6,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":7,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":8,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"},{"id":9,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 11:06:09 GMT | INFO |d1f524e5-15c5-4233-99c5-3d1a031ab786 |GET|enrollmentUIInfo.js|getProductInfo|Exits| | |
Mon, 03 May 2021 11:41:46 GMT | INFO | |Connected|server.js|server|ServerConnection|3025 | |
Mon, 03 May 2021 11:42:03 GMT | INFO |151a02d1-be01-4323-8882-1fd323f22fbc |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3c2dfb8a-0767-4fdc-943a-f34ed754bc19","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:03 GMT | DEBUG |151a02d1-be01-4323-8882-1fd323f22fbc |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:03 GMT | INFO |151a02d1-be01-4323-8882-1fd323f22fbc |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:04 GMT | INFO |1fda6358-6640-4441-b3f8-06ed8fbd0293 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"63268ec5-004b-44c0-9233-fafa22d92d94","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:04 GMT | DEBUG |1fda6358-6640-4441-b3f8-06ed8fbd0293 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:04 GMT | INFO |1fda6358-6640-4441-b3f8-06ed8fbd0293 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:05 GMT | INFO |3f1223db-da0d-4820-acc8-ce6c337b72d7 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"7908b09a-d5eb-49bf-b1a8-8a0f17f78009","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:05 GMT | DEBUG |3f1223db-da0d-4820-acc8-ce6c337b72d7 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:05 GMT | INFO |3f1223db-da0d-4820-acc8-ce6c337b72d7 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:06 GMT | INFO |be872662-3748-41c3-9e36-c5e04f090a4b |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3b97b7f0-0769-4784-a64e-72817d023b64","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:06 GMT | DEBUG |be872662-3748-41c3-9e36-c5e04f090a4b |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:06 GMT | INFO |be872662-3748-41c3-9e36-c5e04f090a4b |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:07 GMT | INFO |ce478156-b452-48ed-909d-b63cc3c153c3 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"7a1e4ea0-2139-4520-9c93-cb98e1196b65","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:07 GMT | DEBUG |ce478156-b452-48ed-909d-b63cc3c153c3 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:07 GMT | INFO |ce478156-b452-48ed-909d-b63cc3c153c3 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:08 GMT | INFO |c98a7423-e3fe-4f4d-915a-3e711ab35e79 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"c356824c-93c2-4215-aa79-b520d808767c","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:08 GMT | DEBUG |c98a7423-e3fe-4f4d-915a-3e711ab35e79 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:08 GMT | INFO |c98a7423-e3fe-4f4d-915a-3e711ab35e79 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:08 GMT | INFO |d87b4b75-e9a7-4544-9f57-e70d75d177ec |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"196f7f69-8a8a-4833-980d-40f5fe28f0f8","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:08 GMT | DEBUG |d87b4b75-e9a7-4544-9f57-e70d75d177ec |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:08 GMT | INFO |d87b4b75-e9a7-4544-9f57-e70d75d177ec |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:11 GMT | INFO |2f3cfd7f-5281-4869-8374-3c4942caed9c |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"d62fd0ad-56e6-4172-ade5-667f6a9c5a79","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:11 GMT | DEBUG |2f3cfd7f-5281-4869-8374-3c4942caed9c |GET|enrollmentUIInfo.js|getProductInfo|Success|[{"id":1,"product_name":"Mug","description":"Coffee Mug","cost":100,"date_manu":"2021-04-30T18:30:00.000Z"},{"id":2,"product_name":"Mug","description":"coffee mug","cost":44,"date_manu":"2021-05-02T18:30:00.000Z"}] | |
Mon, 03 May 2021 11:42:11 GMT | INFO |2f3cfd7f-5281-4869-8374-3c4942caed9c |GET|enrollmentUIInfo.js|getProductInfo|Exits| | |
Mon, 03 May 2021 11:42:16 GMT | INFO |84a18541-d4bd-41d6-9926-506be4b96d20 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"c768dbde-af22-4a83-a740-539c7c2ee7c2","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:16 GMT | DEBUG |84a18541-d4bd-41d6-9926-506be4b96d20 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:16 GMT | INFO |84a18541-d4bd-41d6-9926-506be4b96d20 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:17 GMT | INFO |c9edcc1d-15bb-43ba-9b6c-21d57d0a184a |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"5070d3fc-9ea6-499c-ac66-3419a8646b9a","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:42:17 GMT | DEBUG |c9edcc1d-15bb-43ba-9b6c-21d57d0a184a |DELETE|enrollmentUIInfo.js|deleteProductInfo|Success|{"statusCode":200,"successMessage":"Successfully deleted newest record"} | |
Mon, 03 May 2021 11:42:17 GMT | INFO |c9edcc1d-15bb-43ba-9b6c-21d57d0a184a |DELETE|enrollmentUIInfo.js|deleteProductInfo|Exits| | |
Mon, 03 May 2021 11:42:18 GMT | INFO |12114e11-c6a3-4c1c-87b5-3f8d35d348c9 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"2248317b-4c0b-4510-a3cd-d4c8ec3b30ea","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:43:15 GMT | ERROR |12114e11-c6a3-4c1c-87b5-3f8d35d348c9 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|Error: read ECONNRESET | |
Mon, 03 May 2021 11:43:36 GMT | INFO |408b83a9-e64f-42a0-9226-b61bf54859e6 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"fb903576-0113-41b7-97c1-4953b8b51df6","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:46 GMT | INFO | |Connected|server.js|server|ServerConnection|3025 | |
Mon, 03 May 2021 11:44:51 GMT | INFO |3e249a5c-b05a-4cb9-82eb-37ace25164f3 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"0d071634-df0c-40ca-bf0b-b8ed77f4444e","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:51 GMT | ERROR |3e249a5c-b05a-4cb9-82eb-37ace25164f3 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:44:53 GMT | INFO |086dce02-12f5-495f-9a77-ba9a74b48c6d |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"1f1492e1-ec40-4001-ad25-b6b3bef065ab","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:53 GMT | ERROR |086dce02-12f5-495f-9a77-ba9a74b48c6d |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:44:54 GMT | INFO |b5a5fd57-8037-4256-a44e-90c997d7eace |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"93a117fc-9c85-42af-ae2a-88980572ba2b","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:54 GMT | ERROR |b5a5fd57-8037-4256-a44e-90c997d7eace |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:44:54 GMT | INFO |db528e0b-dd2e-4d0b-8645-65f7df930880 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"48e5837a-b972-477f-9a5b-b8ec8419c934","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:54 GMT | ERROR |db528e0b-dd2e-4d0b-8645-65f7df930880 |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:44:55 GMT | INFO |6c75af2b-fe0f-4d25-9ef8-48550ee2d89f |DELETE|enrollmentUIInfo.js|deleteProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"a2cc7734-a3c6-4e8f-b75e-8e36cb93b064","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:55 GMT | ERROR |6c75af2b-fe0f-4d25-9ef8-48550ee2d89f |DELETE|enrollmentUIInfo.js|deleteProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:44:57 GMT | INFO |bcd34f5c-ae9f-4e49-a4f9-a330970d537e |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"8b481efe-7bf3-45dc-9f6a-e130ca5e87b6","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:44:57 GMT | ERROR |bcd34f5c-ae9f-4e49-a4f9-a330970d537e |GET|enrollmentUIInfo.js|getProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:51:14 GMT | INFO |680c4cad-dd3d-41ba-ac9e-43f1790dc46b |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"3a2c4151-1b79-45af-9daf-2aff9d0617bf","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:51:14 GMT | ERROR |680c4cad-dd3d-41ba-ac9e-43f1790dc46b |GET|enrollmentUIInfo.js|getProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:51:56 GMT | INFO | |Connected|server.js|server|ServerConnection|3025 | |
Mon, 03 May 2021 11:52:04 GMT | INFO |a3f6ef4f-542b-4455-b10a-04490de5fb1f |GET|enrollmentUIInfo.js|getProductInfo|Begins|/v1/products |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"bd92802e-40ba-4a39-b8ef-6b3edf9e3b8f","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:52:04 GMT | ERROR |a3f6ef4f-542b-4455-b10a-04490de5fb1f |GET|enrollmentUIInfo.js|getProductInfo|Error|[object Object] | |
Mon, 03 May 2021 11:52:11 GMT | INFO |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentUIInfo.js|postProductInfo|Begins|{"productName":"Mug","description":"coffee mug","cost":"44"} |{"content-type":"application/json","user-agent":"PostmanRuntime/7.26.8","postman-token":"87bad18e-d21e-444f-bfc3-9bdfa3b6c97b","host":"localhost:3025","accept-encoding":"gzip, deflate, br","content-length":"80"} |
Mon, 03 May 2021 11:52:11 GMT | DEBUG |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentUIInfo.js|postProductInfo|Success|{"statusCode":201,"successMessage":"Successfully New Enrollment is created with insertid- 16"} | |
Mon, 03 May 2021 11:52:11 GMT | INFO |2b6a56ae-7cec-4723-9814-4e776b2ca2e8 |POST|enrollmentUIInfo.js|postProductInfo|Exits| | |
